sub_cluster_id,size,top_8_units,avg_place,winrate,top4_rate
1433,17,"Naafiri, Xin_Zhao, Carry_Shen, Carry_Samira, Carry_Sett, Carry_Gwen, Lux, Viego",4.18,5.9%,58.8%
43,5,"Carry_s3star_Kalista, Naafiri, Carry_Xin_Zhao, Carry_Samira, Carry_Sett, Viego, Lux, Leona",4.20,0.0%,60.0%
435,11,"Carry_Kalista, Naafiri, Xin_Zhao, Carry_Samira, Carry_Sett, Carry_Volibear, Viego, Lux",4.27,18.2%,45.5%
1481,14,"Naafiri, Xin_Zhao, Carry_Samira, Carry_Sett, Carry_Gwen, Carry_Ekko, Viego, Lux",4.29,14.3%,35.7%
0,278,"Carry_Viego, Carry_Samira, Carry_Sett, Carry_Gwen, Naafiri, Xin_Zhao, Lux, Kalista",4.32,7.2%,54.0%
1582,5,"Carry_Kalista, Naafiri, Xin_Zhao, Carry_Viego, Carry_Samira, Carry_Sett, Carry_Volibear, Lux",4.40,0.0%,80.0%
916,11,"Naafiri, Carry_Lux, Carry_Viego, Carry_Samira, Carry_Sett, Carry_Volibear, Xin_Zhao, Kalista",4.45,9.1%,45.5%
2269,6,"Lux, Xin_Zhao, Carry_Udyr, Carry_Samira, Carry_Sett, Carry_Gwen, Naafiri, Kalista",4.50,0.0%,50.0%
254,7,"Naafiri, Carry_Lux, Carry_Xin_Zhao, Viego, Carry_Samira, Carry_Sett, Carry_Volibear, Kalista",4.57,0.0%,42.9%
2074,6,"Naafiri, Carry_Lux, Xin_Zhao, Viego, Carry_Samira, Carry_Sett, Carry_Volibear, Carry_Braum",4.67,0.0%,50.0%
52,1210,"Carry_Samira, Carry_Sett, Carry_Gwen, Xin_Zhao, Naafiri, Lux, Viego, Kalista",4.78,6.0%,42.8%
1336,5,"Kalista, Carry_Xin_Zhao, Carry_Viego, Carry_Samira, Carry_Sett, Carry_Yone, Naafiri, Lux",4.80,0.0%,40.0%
6,11,"Carry_s3star_Naafiri, Lux, Xin_Zhao, Viego, Carry_Samira, Sett, Carry_Gwen, Kalista",4.91,9.1%,36.4%
1193,6,"Shen, Carry_Yasuo, Carry_Samira, Carry_Sett, Carry_Volibear, Carry_Braum, Gnar, Dr._Mundo",5.00,0.0%,33.3%
1309,14,"Carry_Lux, Xin_Zhao, Viego, Carry_Samira, Carry_Sett, Carry_Braum, Kalista, Naafiri",5.00,0.0%,42.9%
1543,5,"Carry_Kalista, Naafiri, Xin_Zhao, Carry_Viego, Carry_Samira, Carry_Sett, Lux, Udyr",5.00,0.0%,40.0%
1762,5,"Carry_Ryze, Carry_Samira, Carry_Sett, Carry_Volibear, Kalista, Naafiri, Xin_Zhao, Viego",5.00,0.0%,40.0%
2054,5,"Naafiri, Carry_Lux, Xin_Zhao, Carry_Sett, Carry_Gwen, Kalista, Viego, Samira",5.00,0.0%,60.0%
1829,10,"Kalista, Carry_Naafiri, Lux, Xin_Zhao, Carry_Viego, Carry_Samira, Carry_Sett, Shen",5.10,0.0%,20.0%
772,15,"Xin_Zhao, Carry_Viego, Carry_Samira, Carry_Sett, Carry_Braum, Lux, Naafiri, Kalista",5.20,6.7%,33.3%
1805,6,"Naafiri, Xin_Zhao, Carry_Viego, Carry_Samira, Carry_Sett, Carry_Lee_Sin, Lux, Kalista",5.33,0.0%,33.3%
849,34,"Carry_Lux, Carry_Viego, Carry_Samira, Carry_Sett, Naafiri, Xin_Zhao, Kalista, Volibear",5.35,2.9%,29.4%
148,72,"Carry_Viego, Carry_Samira, Carry_Sett, Carry_Volibear, Naafiri, Xin_Zhao, Lux, Kalista",5.43,1.4%,26.4%
604,38,"Carry_Lux, Xin_Zhao, Carry_Samira, Carry_Sett, Carry_Yone, Naafiri, Viego, Kalista",5.53,0.0%,34.2%
1357,13,"Carry_Naafiri, Carry_Samira, Carry_Sett, Xin_Zhao, Viego, Lux, Kalista, Gwen",5.54,0.0%,23.1%
63,62,"Carry_Lux, Carry_Samira, Carry_Sett, Carry_Volibear, Xin_Zhao, Naafiri, Viego, Kalista",5.71,0.0%,21.0%
2121,6,"Naafiri, Lux, Viego, Carry_Samira, Carry_Sett, Carry_Ekko, Xin_Zhao, Kalista",5.83,0.0%,16.7%
613,14,"Carry_s3star_Kalista, Naafiri, Xin_Zhao, Viego, Carry_Sett, Carry_Gwen, Lux, Samira",5.93,0.0%,21.4%
1760,7,"Carry_s3star_Yasuo, Carry_Samira, Carry_Sett, Volibear, Shen, Braum, Xayah, Dr._Mundo",6.00,0.0%,14.3%
531,157,"Carry_Viego, Carry_Samira, Carry_Sett, Xin_Zhao, Naafiri, Lux, Kalista, Volibear",6.03,0.6%,14.0%
952,15,"Naafiri, Carry_Viego, Carry_Samira, Sett, Xin_Zhao, Lux, Kalista, Volibear",6.07,0.0%,20.0%
624,10,"Naafiri, Xin_Zhao, Carry_Viego, Carry_Samira, Carry_Volibear, Sett, Lux, Kalista",6.10,10.0%,20.0%
417,142,"Carry_Lux, Carry_Samira, Carry_Sett, Xin_Zhao, Naafiri, Viego, Kalista, Volibear",6.13,0.0%,14.1%
1200,19,"Carry_Kalista, Naafiri, Xin_Zhao, Carry_Samira, Carry_Sett, Viego, Lux, Gwen",6.16,0.0%,10.5%
1894,7,"Carry_Ryze, Carry_Samira, Carry_Sett, Xin_Zhao, Viego, Kobuko, Udyr, Yasuo",6.43,0.0%,14.3%
115,147,"Carry_Samira, Carry_Sett, Naafiri, Xin_Zhao, Viego, Lux, Kalista, Gwen",6.60,0.0%,10.2%
1849,5,"Carry_K'Sante, Carry_Samira, Carry_Sett, Naafiri, Lux, Xin_Zhao, Viego, Gwen",6.80,0.0%,0.0%
197,10,"Naafiri, Carry_Lux, Carry_Samira, Sett, Carry_Volibear, Xin_Zhao, Kalista, Viego",7.20,0.0%,0.0%
1751,5,"Kalista, Naafiri, Carry_Lux, Viego, Samira, Carry_Sett, Xin_Zhao, Volibear",7.40,0.0%,0.0%
