sub_cluster_id,size,top_8_units,avg_place,winrate,top4_rate
2298,6,"g3star_Sivir, Carry_g3star_Malphite, Carry_g3star_Shen, Janna, Carry_g3star_Ziggs, Carry_Ryze, Carry_JarvanIV, Carry_Twisted_Fate",1.33,66.7%,100.0%
632,28,"Carry_g3star_Sivir, Carry_g3star_Malphite, Carry_g3star_Shen, Carry_g3star_Ziggs, Carry_Braum, Carry_Twisted_Fate, Janna, Ryze",1.39,67.9%,100.0%
995,9,"Carry_g3star_Sivir, Carry_g3star_Malphite, Carry_g3star_Shen, Carry_s3star_Ziggs, Ryze, Carry_JarvanIV, Carry_Braum, Carry_Twisted_Fate",1.44,66.7%,100.0%
77,7,"Carry_g3star_Sivir, Carry_g3star_Malphite, s3star_Shen, Janna, s3star_Ziggs, Carry_Braum, Carry_Twisted_Fate, Ryze",1.57,42.9%,100.0%
851,6,"g3star_Sivir, Carry_g3star_Malphite, Carry_g3star_Shen, Janna, Carry_g3star_Ziggs, Ryze, Carry_JarvanIV, Carry_Braum",1.67,50.0%,100.0%
1364,6,"Carry_g3star_Sivir, Carry_g3star_Malphite, g3star_Shen, Janna, Carry_g3star_Ziggs, Carry_JarvanIV, Carry_Braum, Carry_Twisted_Fate",1.67,33.3%,100.0%
107,21,"g3star_Sivir, Carry_g3star_Malphite, g3star_Shen, Carry_s3star_Ziggs, Carry_Braum, Carry_Twisted_Fate, Janna, JarvanIV",1.71,66.7%,95.2%
213,71,"Carry_g3star_Sivir, Carry_g3star_Malphite, Carry_g3star_Shen, Carry_g3star_Ziggs, Carry_JarvanIV, Carry_Twisted_Fate, Janna, Ryze",1.89,49.3%,95.8%
1822,14,"Carry_g3star_Sivir, Carry_g3star_Malphite, Carry_g3star_Shen, Janna, Carry_g3star_Ziggs, Carry_Ryze, Carry_JarvanIV, Carry_Twisted_Fate",1.93,42.9%,100.0%
49,19,"g3star_Sivir, Carry_g3star_Malphite, Carry_g3star_Shen, Carry_g3star_Ziggs, Carry_Braum, Carry_Twisted_Fate, Janna, JarvanIV",1.95,42.1%,100.0%
356,30,"Carry_g3star_Sivir, Carry_g3star_Malphite, g3star_Shen, Janna, Carry_g3star_Ziggs, Carry_JarvanIV, Carry_Twisted_Fate, Ryze",2.07,46.7%,93.3%
253,8,"Carry_g3star_Sivir, Carry_g3star_Malphite, g3star_Shen, Carry_s3star_Janna, Carry_g3star_Ziggs, Carry_JarvanIV, Ryze, Braum",2.25,25.0%,100.0%
1244,28,"g3star_Sivir, Carry_g3star_Malphite, g3star_Shen, Carry_g3star_Ziggs, Carry_JarvanIV, Carry_Twisted_Fate, Janna, Ryze",2.39,46.4%,85.7%
398,5,"g3star_Sivir, Carry_g3star_Malphite, s3star_Shen, Janna, s3star_Ziggs, Ryze, Carry_JarvanIV, Carry_Twisted_Fate",2.60,40.0%,100.0%
1034,18,"Carry_g3star_Sivir, Carry_g3star_Malphite, Carry_g3star_Shen, s3star_Ziggs, Carry_JarvanIV, Carry_Twisted_Fate, Janna, Ryze",2.67,27.8%,83.3%
1456,6,"g3star_Sivir, Carry_g3star_Malphite, g3star_Shen, Janna, Carry_g3star_Ziggs, Carry_Ryze, Carry_Twisted_Fate, JarvanIV",2.67,33.3%,83.3%
323,10,"g3star_Sivir, Carry_s3star_Malphite, Carry_g3star_Shen, Carry_g3star_Ziggs, Carry_K'Sante, Carry_Twisted_Fate, Janna, Rakan",2.70,20.0%,90.0%
91,199,"Carry_g3star_Sivir, Carry_g3star_Malphite, g3star_Shen, Carry_s3star_Ziggs, Carry_Twisted_Fate, Janna, JarvanIV, Ryze",3.16,26.1%,77.4%
187,98,"Carry_g3star_Sivir, Carry_g3star_Malphite, Carry_g3star_Shen, Carry_Twisted_Fate, s3star_Ziggs, Janna, JarvanIV, Ryze",3.56,24.5%,66.3%
427,75,"Carry_g3star_Sivir, Carry_g3star_Malphite, Carry_s3star_Ziggs, Carry_JarvanIV, s3star_Shen, Janna, Ryze, Twisted_Fate",4.41,10.7%,57.3%
1662,32,"g3star_Sivir, Carry_g3star_Malphite, Carry_g3star_Shen, Carry_s3star_Ziggs, Carry_JarvanIV, Janna, Ryze, Twisted_Fate",4.47,3.1%,50.0%
165,110,"g3star_Sivir, Carry_g3star_Malphite, Carry_s3star_Ziggs, Carry_Twisted_Fate, g3star_Shen, Janna, JarvanIV, Ryze",4.52,11.8%,46.4%
1397,14,"Carry_g3star_Sivir, Carry_g3star_Malphite, Janna, s3star_Ziggs, Carry_JarvanIV, Carry_Twisted_Fate, s3star_Shen, Ryze",4.57,0.0%,71.4%
716,26,"g3star_Sivir, Carry_g3star_Malphite, Carry_s3star_Shen, Ziggs, Carry_Twisted_Fate, Janna, JarvanIV, Ryze",5.00,7.7%,42.3%
134,87,"Carry_g3star_Sivir, Carry_g3star_Malphite, Carry_Twisted_Fate, s3star_Shen, Ziggs, Janna, JarvanIV, Ryze",5.17,11.5%,36.8%
837,12,"Carry_g3star_Sivir, Carry_g3star_Malphite, Janna, Ziggs, Carry_JarvanIV, s3star_Shen, Ryze, Twisted_Fate",5.50,0.0%,25.0%
1148,8,"s3star_Sivir, Carry_s3star_Malphite, s3star_Shen, Carry_s3star_Ziggs, Carry_JarvanIV, Janna, Ryze, Twisted_Fate",6.00,0.0%,25.0%
431,22,"g3star_Sivir, Carry_g3star_Malphite, Carry_Twisted_Fate, s3star_Shen, Ziggs, Janna, JarvanIV, Ryze",6.68,4.5%,4.5%
