sub_cluster_id,size,top_8_units,avg_place,winrate,top4_rate
1844,5,"Carry_Dr._Mundo, Vi, Carry_Janna, Carry_Swain, Carry_Ashe, Carry_Braum, Carry_Lee_Sin, Carry_Zyra",1.00,100.0%,100.0%
2219,10,"Vi, Carry_Janna, Carry_s3star_Swain, Carry_Ashe, Carry_Braum, Carry_Lee_Sin, Carry_Zyra, Syndra",1.50,70.0%,100.0%
803,5,"Vi, Carry_Janna, Carry_Swain, Carry_Udyr, Carry_Ashe, Carry_Braum, Carry_Lee_Sin, Carry_Zyra",1.60,80.0%,100.0%
626,5,"Vi, Carry_Janna, Carry_Swain, Carry_Ashe, Carry_Braum, Carry_Gwen, Carry_Zyra, Dr._Mundo",1.80,60.0%,100.0%
596,6,"Vi, Carry_Janna, Carry_Swain, Carry_Ashe, Carry_JarvanIV, Carry_Braum, Carry_Zyra, Syndra",2.00,50.0%,100.0%
2171,6,"Vi, Carry_Janna, Carry_s3star_Swain, Carry_Udyr, Carry_Ashe, Carry_Braum, Carry_Zyra, Syndra",2.17,50.0%,83.3%
1067,11,"Vi, Carry_Janna, Carry_Swain, Carry_Ashe, Carry_Braum, Carry_Zyra, Syndra, Dr._Mundo",3.27,36.4%,72.7%
1564,8,"Vi, Carry_Janna, Carry_Swain, Carry_Ashe, Carry_Zyra, Syndra, Udyr, Braum",6.38,0.0%,12.5%
1687,8,"Carry_s3star_Vi, Carry_Janna, Carry_Swain, Carry_Ashe, Syndra, Udyr, Lee_Sin, K'Sante",7.12,0.0%,0.0%
586,7,"Carry_Janna, Swain, Carry_Ashe, Carry_Leona, Syndra, Vi, Udyr, Braum",7.43,0.0%,0.0%
779,63,"Carry_Janna, Carry_Swain, Carry_Ashe, Vi, Syndra, Udyr, Dr._Mundo, Braum",7.52,0.0%,1.6%
428,10,"Carry_Janna, Swain, Carry_Ashe, Syndra, Vi, Dr._Mundo, Udyr, Braum",8.00,0.0%,0.0%
1400,13,"Carry_Janna, Carry_Swain, Syndra, Vi, Udyr, Ashe, Dr._Mundo, Braum",8.00,0.0%,0.0%
